Filenames,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25
60606.jpg,0,0,0,0,0,0,0,0
60607.jpg,0,0,0,0,0,0,0,0
60608.jpg,0,0,0,0,0,0,0,0
60609.jpg,0,0,0,0,0,0,0,0
60610.jpg,0,0,0,0,0,0,0,0
60611.jpg,0,0,0,0,0,0,0,0
60612.jpg,0,0,0,0,0,0,0,0
60613.jpg,0,0,0,0,0,0,0,0
60614.jpg,0,0,0,0,0,0,0,0
60615.jpg,0,0,0,0,0,0,0,0
60616.jpg,0,0,0,0,0,0,0,0
60617.jpg,0,0,0,0,0,0,0,0
60618.jpg,0,0,0,0,0,0,0,0
60619.jpg,0,0,0,0,0,0,0,0
60620.jpg,0,0,0,0,0,0,0,0
60621.jpg,0,0,0,0,0,0,0,0
60622.jpg,0,0,0,0,0,0,0,0
60623.jpg,0,0,0,0,0,0,0,0
60624.jpg,0,0,0,0,0,0,0,0
60625.jpg,0,0,0,0,0,0,0,0
60626.jpg,0,0,0,0,0,0,0,0
60627.jpg,0,0,1,0,0,0,0,0
60628.jpg,0,0,0,0,0,0,0,0
60629.jpg,0,0,0,0,0,0,0,0
60630.jpg,0,0,0,0,0,0,0,0
60631.jpg,0,0,1,0,0,0,0,0
60632.jpg,0,0,0,0,0,0,0,0
60633.jpg,0,0,0,0,0,0,0,0
60634.jpg,0,0,0,0,0,0,0,0
60635.jpg,0,0,0,0,0,0,0,0
60636.jpg,0,0,0,0,0,0,0,0
60637.jpg,0,0,0,0,0,0,0,0
60638.jpg,0,0,0,0,0,0,0,0
60639.jpg,0,0,0,0,0,0,0,0
60640.jpg,0,0,0,0,0,0,0,0
60641.jpg,0,0,0,0,0,0,0,0
60642.jpg,0,0,0,0,0,0,0,0
60643.jpg,0,0,0,0,0,0,0,0
60644.jpg,0,0,0,0,0,0,0,0
60645.jpg,0,0,0,0,0,0,0,0
60646.jpg,0,0,0,0,0,0,0,0
60647.jpg,0,0,0,0,0,0,0,0
60648.jpg,0,0,0,0,0,0,0,0
60649.jpg,0,0,0,0,0,0,0,0
60650.jpg,0,0,0,0,0,0,0,0
60651.jpg,0,0,0,0,0,0,0,0
60652.jpg,0,0,0,0,0,0,0,0
60653.jpg,0,0,0,0,0,0,0,0
60654.jpg,0,0,0,0,0,0,0,0
60655.jpg,0,0,0,0,0,0,0,0
60656.jpg,0,0,0,0,0,0,0,0
60657.jpg,0,0,0,0,0,0,0,0
60658.jpg,0,0,0,0,0,0,0,0
60659.jpg,0,0,0,0,0,0,0,0
60660.jpg,0,0,0,0,0,0,0,0
60661.jpg,0,0,0,0,0,0,0,0
60662.jpg,0,0,0,0,0,0,0,0
60663.jpg,0,0,0,0,0,0,0,0
60664.jpg,0,0,0,0,0,0,0,0
60665.jpg,0,0,0,0,0,0,0,0
60666.jpg,0,0,0,0,0,0,0,0
60667.jpg,0,0,0,0,0,0,0,0
60668.jpg,0,0,0,0,0,0,0,0
60669.jpg,0,0,0,0,0,0,0,0
60670.jpg,0,0,0,0,0,0,0,0
60671.jpg,0,0,0,0,0,0,0,0
60672.jpg,0,0,0,0,0,0,0,0
60673.jpg,0,0,0,0,0,0,0,0
60674.jpg,0,0,0,0,0,0,0,0
60675.jpg,0,0,0,0,0,0,0,0
60676.jpg,0,0,0,0,0,0,0,0
60677.jpg,0,0,0,0,0,0,0,0
60678.jpg,0,0,0,0,0,0,0,0
60679.jpg,0,0,0,0,0,0,0,0
60680.jpg,0,0,0,0,0,0,0,0
60681.jpg,0,0,0,0,0,0,0,0
60682.jpg,0,0,0,0,0,0,0,0
60683.jpg,0,0,0,0,0,0,0,0
60684.jpg,1,0,0,0,0,0,0,0
60685.jpg,0,0,0,0,0,0,0,0
60686.jpg,0,0,0,0,0,0,0,0
60687.jpg,0,0,0,0,0,0,0,0
60688.jpg,0,0,0,0,0,0,0,0
60689.jpg,0,0,0,0,0,0,0,0
60690.jpg,0,0,0,0,0,0,0,0
60691.jpg,0,0,0,0,0,0,0,0
60692.jpg,0,0,0,0,0,0,0,0
60693.jpg,0,0,0,0,0,0,0,0
60694.jpg,0,0,0,0,0,0,0,0
60695.jpg,0,0,0,0,0,0,0,0
60696.jpg,0,0,0,0,0,0,0,0
60697.jpg,0,0,0,0,0,0,0,0
60698.jpg,0,0,0,0,0,0,0,0
60699.jpg,0,0,0,0,0,0,0,0
60700.jpg,0,0,0,0,0,0,0,0
60701.jpg,0,0,0,0,0,0,0,0
60702.jpg,0,0,1,0,0,0,0,0
60703.jpg,0,0,1,0,0,0,0,0
60704.jpg,0,0,1,0,0,0,0,0
60705.jpg,0,0,0,0,0,0,0,0
60706.jpg,0,0,0,0,0,0,0,0
60707.jpg,0,0,0,0,0,0,0,0
60708.jpg,0,0,0,0,0,0,0,0
60709.jpg,0,0,0,0,0,0,0,0
60710.jpg,0,0,0,0,0,0,0,0
60711.jpg,0,0,0,0,0,0,0,0
60712.jpg,0,0,0,0,0,0,0,0
60713.jpg,0,0,0,0,0,0,0,0
60714.jpg,0,0,0,0,0,0,0,0
60715.jpg,0,0,0,0,0,0,0,0
60716.jpg,0,0,0,0,0,0,0,0
60717.jpg,0,0,0,0,0,0,0,0
60718.jpg,0,0,0,0,0,0,0,0
60719.jpg,0,0,0,0,0,0,0,0
60720.jpg,0,0,0,0,0,0,0,0
60721.jpg,0,0,0,0,0,0,0,0
60722.jpg,0,0,0,0,0,0,0,0
60723.jpg,0,0,0,0,0,0,0,0
60724.jpg,0,0,0,0,0,0,0,0
60725.jpg,0,0,0,0,0,0,0,0
60726.jpg,0,0,0,0,0,0,0,0
60727.jpg,0,0,0,0,0,0,0,0
60728.jpg,0,0,0,0,0,0,0,0
60729.jpg,0,0,0,0,0,0,0,0
60730.jpg,0,0,0,0,0,0,0,0
60731.jpg,0,0,0,0,0,0,0,0
60732.jpg,0,0,0,0,0,0,0,0
60733.jpg,0,0,0,0,0,0,0,0
60734.jpg,0,0,0,0,0,0,0,0
60735.jpg,0,0,0,0,0,0,0,0
60736.jpg,0,0,0,0,0,0,0,0
60737.jpg,0,0,0,0,0,0,0,0
60738.jpg,0,0,0,0,0,0,0,0
60739.jpg,0,0,0,0,0,0,0,0
60740.jpg,0,0,0,0,0,0,0,0
60741.jpg,0,0,0,0,0,0,0,0
60742.jpg,0,0,0,0,0,0,0,0
60743.jpg,0,0,0,0,0,0,0,0
60744.jpg,0,0,0,0,0,0,0,0
60745.jpg,0,0,0,0,0,0,0,0
60746.jpg,0,0,0,0,0,0,0,0
60747.jpg,0,0,0,0,0,0,0,0
60748.jpg,0,0,0,0,0,0,0,0
60749.jpg,0,0,0,0,0,0,0,0
60750.jpg,0,0,0,0,0,0,0,0
60751.jpg,0,0,0,0,0,0,0,0
60752.jpg,0,0,0,0,0,0,0,0
60753.jpg,0,0,0,0,0,0,0,0
60754.jpg,0,0,0,0,0,0,0,0
60755.jpg,0,0,0,0,0,0,0,0
60756.jpg,0,0,0,0,0,0,0,0
60757.jpg,0,0,0,0,0,0,0,0
60758.jpg,0,0,0,0,0,0,0,0
60759.jpg,0,0,0,0,0,0,0,0
60760.jpg,0,0,0,0,0,0,0,0
60761.jpg,0,0,0,0,0,0,0,0
60762.jpg,0,0,0,0,0,0,0,0
60763.jpg,0,0,0,0,0,0,0,0
60764.jpg,0,0,0,0,0,0,0,0
60765.jpg,0,0,0,0,0,0,0,0
60766.jpg,0,0,0,0,0,0,0,0
60767.jpg,0,0,0,0,0,0,0,0
60768.jpg,0,0,0,0,0,0,0,0
60769.jpg,0,0,0,0,0,0,0,0
60770.jpg,0,0,0,0,0,0,0,0
60771.jpg,0,0,0,0,0,0,0,0
60772.jpg,0,0,0,0,0,0,0,0
60773.jpg,0,0,0,0,0,0,0,0
60774.jpg,0,0,1,0,0,0,0,0
60775.jpg,0,0,0,0,0,0,0,0
60776.jpg,0,0,0,0,0,0,0,0
60777.jpg,0,0,0,0,0,0,0,0
60778.jpg,0,0,0,0,0,0,0,0
60779.jpg,0,0,0,0,0,0,0,0
60780.jpg,0,0,0,0,0,0,0,0
60781.jpg,0,0,0,0,0,0,0,0
60782.jpg,0,0,0,0,0,0,0,0
60783.jpg,0,0,0,0,0,0,0,0
60784.jpg,0,0,0,0,0,0,0,0
60785.jpg,0,0,0,0,0,0,0,0
60786.jpg,0,0,0,0,0,0,0,0
60787.jpg,0,0,0,0,0,0,0,0
60788.jpg,0,0,0,0,0,0,0,0
60789.jpg,0,0,0,0,0,0,0,0
60790.jpg,0,0,0,0,0,0,0,0
60791.jpg,0,0,0,0,0,0,0,0
60792.jpg,0,0,0,0,0,0,0,0
60793.jpg,0,0,0,0,0,0,0,0
60794.jpg,0,0,0,0,0,0,0,0
60795.jpg,0,0,0,0,0,0,0,0
60796.jpg,0,0,0,0,0,0,0,0
60797.jpg,0,0,0,0,0,0,0,0
60798.jpg,0,0,0,0,0,0,0,0
60799.jpg,0,0,0,0,0,0,0,0
60800.jpg,0,0,0,0,0,0,0,0
60801.jpg,0,0,0,0,0,0,0,0
60802.jpg,0,0,0,0,0,0,0,0
60803.jpg,0,0,0,0,0,0,0,0
60804.jpg,0,0,0,0,0,0,0,0
60805.jpg,0,0,0,0,0,0,0,0
60806.jpg,0,0,0,0,0,0,0,0
60807.jpg,0,0,0,0,0,0,0,0
60808.jpg,0,0,0,0,0,0,0,0
60809.jpg,0,0,0,0,0,0,0,0
60810.jpg,0,0,1,0,0,0,0,0
60811.jpg,0,0,0,0,0,0,0,0
60812.jpg,0,0,0,0,0,0,0,0
60813.jpg,0,0,0,0,0,0,0,0
60814.jpg,0,0,0,0,0,0,0,0
60815.jpg,0,0,1,0,0,0,0,0
60816.jpg,0,0,0,0,0,0,0,0
60817.jpg,0,0,0,0,0,0,0,0
60818.jpg,0,0,0,0,0,0,0,0
60819.jpg,0,0,0,0,0,0,0,0
60820.jpg,0,0,0,0,0,0,0,0
60821.jpg,0,0,0,0,0,0,0,0
60822.jpg,0,0,0,0,0,0,0,0
60823.jpg,0,0,0,0,0,0,0,0
60824.jpg,0,0,1,0,0,0,0,0
60825.jpg,0,0,1,0,0,0,0,0
60826.jpg,0,0,1,0,0,0,0,0
60827.jpg,0,0,1,0,0,0,0,0
60828.jpg,0,0,0,0,0,0,0,0
60829.jpg,0,0,1,0,0,0,0,0
60830.jpg,0,0,1,0,0,0,0,0
60831.jpg,0,0,1,0,0,0,0,0
60832.jpg,1,0,0,0,0,0,0,0
60833.jpg,1,0,0,0,0,0,0,0
60834.jpg,1,0,0,0,0,0,0,0
60835.jpg,0,0,0,0,0,0,0,0
60836.jpg,0,0,0,0,0,0,0,0
60837.jpg,0,0,0,0,0,0,0,0
60838.jpg,0,0,0,0,0,0,0,0
60839.jpg,0,0,0,0,0,0,0,0
60840.jpg,1,0,0,0,0,0,0,0
60841.jpg,1,0,0,0,0,0,0,0
60842.jpg,0,0,0,0,0,0,0,0
60843.jpg,0,0,0,0,0,0,0,0
60844.jpg,0,0,0,0,0,0,0,0
60845.jpg,1,0,0,0,0,0,0,0
60846.jpg,1,0,0,0,0,0,0,0
60847.jpg,1,0,0,0,0,0,0,0
60848.jpg,0,0,1,0,0,0,0,0
60849.jpg,1,0,0,0,0,0,0,0
60850.jpg,1,0,0,0,0,0,0,0
60851.jpg,1,0,0,0,0,0,0,0
60852.jpg,1,0,0,0,0,0,0,0
60853.jpg,1,0,0,0,0,0,0,0
60854.jpg,1,0,0,0,0,0,0,0
60855.jpg,1,0,0,0,0,0,0,0
60856.jpg,1,0,0,0,0,0,0,0
60857.jpg,1,0,0,0,0,0,0,0
60858.jpg,1,0,0,0,0,0,0,0
60859.jpg,1,0,0,0,0,0,0,0
60860.jpg,1,0,0,0,0,0,0,0
60861.jpg,1,0,0,0,0,0,0,0
60862.jpg,1,0,0,0,0,0,0,0
60863.jpg,1,0,0,0,0,0,0,0
60864.jpg,1,0,0,0,0,0,0,0
60865.jpg,1,0,0,0,0,0,0,0
60866.jpg,1,0,0,0,0,0,0,0
60867.jpg,1,0,0,0,0,0,0,0
60868.jpg,1,0,0,0,0,0,0,0
60869.jpg,1,0,0,0,0,0,0,0
60870.jpg,0,0,0,0,0,0,0,0
60871.jpg,0,0,0,0,0,0,0,0
60872.jpg,0,0,0,0,0,0,0,0
60873.jpg,0,0,0,0,0,0,0,0
60874.jpg,1,0,0,0,0,0,0,0
60875.jpg,0,0,0,0,0,0,0,0
60876.jpg,0,0,0,0,0,0,0,0
60877.jpg,0,0,0,0,0,0,0,0
60878.jpg,0,0,0,0,0,0,0,0
60879.jpg,0,0,0,0,0,0,0,0
60880.jpg,0,0,0,0,0,0,0,0
60881.jpg,1,0,0,0,0,0,0,0
60882.jpg,0,0,0,0,0,0,0,0
60883.jpg,0,0,0,0,0,0,0,0
60884.jpg,0,0,0,0,0,0,0,0
60885.jpg,0,0,0,0,0,0,0,0
60886.jpg,0,0,0,0,0,0,0,0
60887.jpg,1,0,0,0,0,0,0,0
60888.jpg,0,0,0,0,0,0,0,0
60889.jpg,0,0,0,0,0,0,0,0
60890.jpg,0,0,0,0,0,0,0,0
60891.jpg,0,0,0,0,0,0,0,0
60892.jpg,0,0,0,0,0,0,0,0
60893.jpg,0,0,1,0,0,0,0,0
60894.jpg,0,0,0,0,0,0,0,0
60895.jpg,0,0,0,0,0,0,0,0
60896.jpg,0,0,0,0,0,0,0,0
60897.jpg,0,0,0,0,0,0,0,0
60898.jpg,0,0,0,0,0,0,0,0
60899.jpg,0,0,0,0,0,0,0,0
60900.jpg,0,0,0,0,0,0,0,0
60901.jpg,0,0,0,0,0,0,0,0
60902.jpg,0,0,0,0,0,0,0,0
60903.jpg,0,0,0,0,0,0,0,0
60904.jpg,0,0,0,0,0,0,0,0
60905.jpg,0,0,0,0,0,0,0,0
60906.jpg,0,0,0,0,0,0,0,0
60907.jpg,0,0,0,0,0,0,0,0
60908.jpg,0,0,0,0,0,0,0,0
60909.jpg,0,0,0,0,0,0,0,0
60910.jpg,0,0,0,0,0,0,0,0
60911.jpg,0,0,0,0,0,0,0,0
60912.jpg,1,0,0,0,0,0,0,0
60913.jpg,0,0,0,0,0,0,0,0
60914.jpg,0,0,0,0,0,0,0,0
60915.jpg,0,0,0,0,0,0,0,0
60916.jpg,0,0,0,0,0,0,0,0
60917.jpg,0,0,0,0,0,0,0,0
60918.jpg,0,0,0,0,0,0,0,0
60919.jpg,0,0,0,0,0,0,0,0
60920.jpg,0,0,0,0,0,0,0,0
60921.jpg,0,0,0,0,0,0,0,0
60922.jpg,0,0,0,0,0,0,0,0
60923.jpg,0,0,0,0,0,0,0,0
60924.jpg,1,0,0,0,0,0,0,0
60925.jpg,0,0,0,0,0,0,0,0
60926.jpg,0,0,0,0,0,0,0,0
60927.jpg,1,0,0,0,0,0,0,0
60928.jpg,0,0,0,0,0,0,0,0
60929.jpg,0,0,0,0,0,0,0,0
60930.jpg,0,0,0,0,0,0,0,0
60931.jpg,0,0,0,0,0,0,0,0
60932.jpg,0,0,0,0,0,0,0,0
60933.jpg,0,0,0,0,0,0,0,0
60934.jpg,0,0,0,0,0,0,0,0
60935.jpg,0,0,0,0,0,0,0,0
60936.jpg,0,0,0,0,0,0,0,0
60937.jpg,0,0,0,0,0,0,0,0
60938.jpg,0,0,0,0,0,0,0,0
60939.jpg,0,0,0,0,0,0,0,0
60940.jpg,0,0,0,0,0,0,0,0
60941.jpg,0,0,0,0,0,0,0,0
60942.jpg,0,0,0,0,0,0,0,0
60943.jpg,0,0,0,0,0,0,0,0
60944.jpg,0,0,0,0,0,0,0,0
60945.jpg,0,0,0,0,0,0,0,0
60946.jpg,0,0,0,0,0,0,0,0
60947.jpg,0,0,0,0,0,0,0,0
60948.jpg,0,0,0,0,0,0,0,0
60949.jpg,0,0,0,0,0,0,0,0
60950.jpg,0,0,0,0,0,0,0,0
60951.jpg,0,0,0,0,0,0,0,0
60952.jpg,0,0,0,0,0,0,0,0
60953.jpg,0,0,0,0,0,0,0,0
60954.jpg,0,0,0,0,0,0,0,0
60955.jpg,0,0,0,0,0,0,0,0
60956.jpg,0,0,0,0,0,0,0,0
60957.jpg,0,0,0,0,0,0,0,0
60958.jpg,0,0,0,0,0,0,0,0
60959.jpg,0,0,0,0,0,0,0,0
60960.jpg,0,0,0,0,0,0,0,0
60961.jpg,0,0,0,0,0,0,0,0
60962.jpg,0,0,0,0,0,0,0,0
60963.jpg,0,0,0,0,0,0,0,0
60964.jpg,0,0,0,0,0,0,0,0
60965.jpg,0,0,0,0,0,0,0,0
60966.jpg,0,0,0,0,0,0,0,0
60967.jpg,0,0,0,0,0,0,0,0
60968.jpg,0,0,0,0,0,0,0,0
60969.jpg,0,0,0,0,0,0,0,0
60970.jpg,0,0,0,0,0,0,0,0
60971.jpg,0,0,0,0,0,0,0,0
60972.jpg,0,0,0,0,0,0,0,0
60973.jpg,0,0,0,0,0,0,0,0
60974.jpg,0,0,0,0,0,0,0,0
60975.jpg,0,0,0,0,0,0,0,0
60976.jpg,0,0,0,0,0,0,0,0
60977.jpg,0,0,0,0,0,0,0,0
60978.jpg,0,0,0,0,0,0,0,0
60979.jpg,0,0,0,0,0,0,0,0
60980.jpg,0,0,0,0,0,0,0,0
60981.jpg,0,0,0,0,0,0,0,0
60982.jpg,0,0,0,0,0,0,0,0
60983.jpg,0,0,0,0,0,0,0,0
60984.jpg,0,0,0,0,0,0,0,0
60985.jpg,0,0,0,0,0,0,0,0
60986.jpg,0,0,0,0,0,0,0,0
60987.jpg,0,0,0,0,0,0,0,0
60988.jpg,0,0,0,0,0,0,0,0
60989.jpg,0,0,0,0,0,0,0,0
60990.jpg,0,0,0,0,0,0,0,0
60991.jpg,0,0,0,0,0,0,0,0
60992.jpg,0,0,0,0,0,0,0,0
60993.jpg,0,0,0,0,0,0,0,0
60994.jpg,0,0,0,0,0,0,0,0
60995.jpg,0,0,0,0,0,0,0,0
60996.jpg,0,0,0,0,0,0,0,0
60997.jpg,0,0,0,0,0,0,0,0
60998.jpg,0,0,0,0,0,0,0,0
60999.jpg,0,0,0,0,0,0,0,0
61000.jpg,0,0,0,0,0,0,0,0
61001.jpg,0,0,0,0,0,0,0,0
61002.jpg,1,0,0,0,0,0,0,0
61003.jpg,0,0,0,0,0,0,0,0
61004.jpg,0,0,0,0,0,0,0,0
61005.jpg,0,0,0,0,0,0,0,0
61006.jpg,0,0,0,0,0,0,0,0
61007.jpg,0,0,0,0,0,0,0,0
61008.jpg,0,0,0,0,0,0,0,0
61009.jpg,0,0,0,0,0,0,0,0
61010.jpg,0,0,0,0,0,0,0,0
61011.jpg,0,0,0,0,0,0,0,0
61012.jpg,1,0,0,0,0,0,0,0
61013.jpg,0,0,0,0,0,0,0,0
61014.jpg,0,0,0,0,0,0,0,0
61015.jpg,0,0,0,0,0,0,0,0
61016.jpg,0,0,0,0,0,0,0,0
61017.jpg,0,0,0,0,0,0,0,0
61018.jpg,0,0,0,0,0,0,0,0
61019.jpg,0,0,0,0,0,0,0,0
61020.jpg,0,0,0,0,0,0,0,0
61021.jpg,0,0,0,0,0,0,0,0
61022.jpg,0,0,0,0,0,0,0,0
61023.jpg,0,0,0,0,0,0,0,0
61024.jpg,0,0,0,0,0,0,0,0
61025.jpg,0,0,0,0,0,0,0,0
61026.jpg,0,0,0,0,0,0,0,0
61027.jpg,0,0,0,0,0,0,0,0
61028.jpg,0,0,0,0,0,0,0,0
61029.jpg,0,0,0,0,0,0,0,0
61030.jpg,0,0,0,0,0,0,0,0
61031.jpg,0,0,0,0,0,0,0,0
61032.jpg,0,0,0,0,0,0,0,0
61033.jpg,0,0,0,0,0,0,0,0
61034.jpg,0,0,0,0,0,0,0,0
61035.jpg,0,0,0,0,0,0,0,0
61036.jpg,0,0,0,0,0,0,0,0
61037.jpg,0,0,0,0,0,0,0,0
61038.jpg,0,0,0,0,0,0,0,0
61039.jpg,0,0,0,0,0,0,0,0
61040.jpg,0,0,0,0,0,0,0,0
61041.jpg,0,0,0,0,0,0,0,0
61042.jpg,0,0,0,0,0,0,0,0
61043.jpg,0,0,0,0,0,0,0,0
61044.jpg,0,0,0,0,0,0,0,0
61045.jpg,0,0,0,0,0,0,0,0
61046.jpg,0,0,0,0,0,0,0,0
61047.jpg,0,0,0,0,0,0,0,0
61048.jpg,0,0,0,0,0,0,0,0
61049.jpg,0,0,0,0,0,0,0,0
61050.jpg,0,0,0,0,0,0,0,0
61051.jpg,0,0,0,0,0,0,0,0
61052.jpg,0,0,0,0,0,0,0,0
61053.jpg,0,0,0,0,0,0,0,0
61054.jpg,0,0,0,0,0,0,0,0
61055.jpg,0,0,0,0,0,0,0,0
61056.jpg,0,0,0,0,0,0,0,0
61057.jpg,0,0,0,0,0,0,0,0
61058.jpg,0,0,0,0,0,0,0,0
61059.jpg,0,0,0,0,0,0,0,0
61060.jpg,0,0,0,0,0,0,0,0
61061.jpg,0,0,0,0,0,0,0,0
61062.jpg,0,0,0,0,0,0,0,0
61063.jpg,0,0,0,0,0,0,0,0
61064.jpg,0,0,0,0,0,0,0,0
61065.jpg,0,0,0,0,0,0,0,0
61066.jpg,0,0,0,0,0,0,0,0
61067.jpg,0,0,0,0,0,0,0,0
61068.jpg,0,0,0,0,0,0,0,0
61069.jpg,0,0,0,0,0,0,0,0
61070.jpg,0,0,0,0,0,0,0,0
61071.jpg,0,0,0,0,0,0,0,0
61072.jpg,0,0,0,0,0,0,0,0
61073.jpg,0,0,0,0,0,0,0,0
61074.jpg,0,0,0,0,0,0,0,0
61075.jpg,0,0,0,0,0,0,0,0
61076.jpg,0,0,0,0,0,0,0,0
61077.jpg,0,0,0,0,0,0,0,0
61078.jpg,0,0,0,0,0,0,0,0
61079.jpg,0,0,0,0,0,0,0,0
61080.jpg,0,0,0,0,0,0,0,0
61081.jpg,0,0,0,0,0,0,0,0
61082.jpg,0,0,0,0,0,0,0,0
61083.jpg,0,0,0,0,0,0,0,0
61084.jpg,0,0,0,0,0,0,0,0
61085.jpg,0,0,0,0,0,0,0,0
61086.jpg,0,0,0,0,0,0,0,0
61087.jpg,0,0,0,0,0,0,0,0
61088.jpg,0,0,0,0,0,0,0,0
61089.jpg,0,0,0,0,0,0,0,0
61090.jpg,0,0,0,0,0,0,0,0
61091.jpg,0,0,0,0,0,0,0,0
61092.jpg,0,0,0,0,0,0,0,0
61093.jpg,0,0,0,0,0,0,0,0
61094.jpg,0,0,0,0,0,0,0,0
61095.jpg,0,0,0,0,0,0,0,0
61096.jpg,0,0,0,0,0,0,0,0
61097.jpg,0,0,0,0,0,0,0,0
61098.jpg,0,0,0,0,0,0,0,0
61099.jpg,0,0,0,0,0,0,0,0
61100.jpg,0,0,0,0,0,0,0,0
61101.jpg,0,0,0,0,0,0,0,0
61102.jpg,0,0,0,0,0,0,0,0
61103.jpg,0,0,0,0,0,0,0,0
61104.jpg,0,0,0,0,0,0,0,0
61105.jpg,0,0,0,0,0,0,0,0
61106.jpg,0,0,0,0,0,0,0,0
61107.jpg,0,0,0,0,0,0,0,0
61108.jpg,0,0,0,0,0,0,0,0
61109.jpg,0,0,0,0,0,0,0,0
61110.jpg,0,0,0,0,0,0,0,0
61111.jpg,0,0,0,0,0,0,0,0
61112.jpg,0,0,0,0,0,0,0,0
61113.jpg,0,0,0,0,0,0,0,0
61114.jpg,0,0,0,0,0,0,0,0
61115.jpg,0,0,0,0,0,0,0,0
61116.jpg,0,0,1,0,0,0,0,0
61117.jpg,0,0,0,0,0,0,0,0
61118.jpg,0,0,0,0,0,0,0,0
61119.jpg,0,0,0,0,0,0,0,0
61120.jpg,0,0,0,0,0,0,0,0
61121.jpg,0,0,0,0,0,0,0,0
61122.jpg,0,0,0,0,0,0,0,0
61123.jpg,0,0,0,0,0,0,0,0
61124.jpg,0,0,0,0,0,0,0,0
61125.jpg,0,0,0,0,0,0,0,0
61126.jpg,0,0,0,0,0,0,0,0
61127.jpg,0,0,0,0,0,0,0,0
61128.jpg,0,0,0,0,0,0,0,0
61129.jpg,0,0,0,0,0,0,0,0
61130.jpg,0,0,1,0,0,0,0,0
61131.jpg,0,0,1,0,0,0,0,0
61132.jpg,0,0,1,0,0,0,0,0
61133.jpg,0,0,1,0,0,0,0,0
61134.jpg,0,0,1,0,0,0,0,0
61135.jpg,0,0,1,0,0,0,0,0
61136.jpg,0,0,1,0,0,0,0,0
61137.jpg,0,0,0,0,0,0,0,0
61138.jpg,0,0,0,0,0,0,0,0
61139.jpg,0,0,1,0,0,0,0,0
61140.jpg,0,0,1,0,0,0,0,0
61141.jpg,0,0,1,0,0,0,0,0
61142.jpg,0,0,1,0,0,0,0,0
61143.jpg,0,0,1,0,0,0,0,0
61144.jpg,0,0,0,0,0,0,0,0
61145.jpg,0,0,0,0,0,0,0,0
61146.jpg,0,0,0,0,0,0,0,0
61147.jpg,0,0,0,0,0,0,0,0
61148.jpg,0,0,1,0,0,0,0,0
61149.jpg,0,0,1,0,0,0,0,0
61150.jpg,0,0,1,0,0,0,0,0
61151.jpg,0,0,0,0,0,0,0,0
61152.jpg,0,0,0,0,0,0,0,0
61153.jpg,0,0,0,0,0,0,0,0
61154.jpg,0,0,0,0,0,0,0,0
61155.jpg,0,0,0,0,0,0,0,0
61156.jpg,0,0,0,0,0,0,0,0
61157.jpg,0,0,0,0,0,0,0,0
61158.jpg,0,0,0,0,0,0,0,0
61159.jpg,0,0,0,0,0,0,0,0
61160.jpg,0,0,0,0,0,0,0,0
61161.jpg,0,0,0,0,0,0,0,0
61162.jpg,0,0,1,0,0,0,0,0
61163.jpg,0,0,0,0,0,0,0,0
61164.jpg,0,0,0,0,0,0,0,0
61165.jpg,0,0,0,0,0,0,0,0
61166.jpg,0,0,0,0,0,0,0,0
61167.jpg,0,0,0,0,0,0,0,0
61168.jpg,0,0,0,0,0,0,0,0
61169.jpg,0,0,0,0,0,0,0,0
61170.jpg,0,0,0,0,0,0,0,0
61171.jpg,0,0,0,0,0,0,0,0
61172.jpg,0,0,0,0,0,0,0,0
61173.jpg,0,0,0,0,0,0,0,0
61174.jpg,0,0,0,0,0,0,0,0
61175.jpg,0,0,0,0,0,0,0,0
61176.jpg,0,0,0,0,0,0,0,0
61177.jpg,0,0,0,0,0,0,0,0
61178.jpg,0,0,0,0,0,0,0,0
61179.jpg,0,0,0,0,0,0,0,0
61180.jpg,0,0,0,0,0,0,0,0
61181.jpg,0,0,0,0,0,0,0,0
61182.jpg,0,0,0,0,0,0,0,0
61183.jpg,0,0,0,0,0,0,0,0
61184.jpg,0,0,0,0,0,0,0,0
61185.jpg,0,0,0,0,0,0,0,0
61186.jpg,0,0,0,0,0,0,0,0
61187.jpg,0,0,0,0,0,0,0,0
61188.jpg,0,0,0,0,0,0,0,0
61189.jpg,0,0,0,0,0,0,0,0
61190.jpg,0,0,0,0,0,0,0,0
61191.jpg,0,0,0,0,0,0,0,0
61192.jpg,0,0,0,0,0,0,0,0
61193.jpg,0,0,0,0,0,0,0,0
61194.jpg,0,0,0,0,0,0,0,0
61195.jpg,0,0,0,0,0,0,0,0
61196.jpg,0,0,0,0,0,0,0,0
61197.jpg,0,0,0,0,0,0,0,0
61198.jpg,0,0,0,0,0,0,0,0
61199.jpg,0,0,0,0,0,0,0,0
61200.jpg,0,0,0,0,0,0,0,0
61201.jpg,0,0,1,0,0,0,0,0
61202.jpg,0,0,0,0,0,0,0,0
61203.jpg,0,0,0,0,0,0,0,0
61204.jpg,0,0,0,0,0,0,0,0
61205.jpg,0,0,0,0,0,0,0,0
61206.jpg,0,0,0,0,0,0,0,0
61207.jpg,0,0,0,0,0,0,0,0
61208.jpg,0,0,0,0,0,0,0,0
61209.jpg,0,0,0,0,0,0,0,0
61210.jpg,0,0,1,0,0,0,0,0
61211.jpg,0,0,1,0,0,0,0,0
61212.jpg,0,0,1,0,0,0,0,0
